Trial,Replicate,IndividualID,FoodDate,Sex,PupationDate,PupalMass,PupationAge,EmergenceDate,EmergenceAge
Control,25,39,10/25/17,F,11/8/17,0.3369,15,11/18/17,24
Control,25,40,10/25/17,M,11/8/17,0.3502,15,11/19/17,25
Control,25,41,10/25/17,M,11/8/17,0.3765,15,11/19/17,25
Control,25,42,10/25/17,F,11/8/17,0.3133,15,11/19/17,25
Control,25,43,10/25/17,M,11/7/17,0.3342,14,11/20/17,26
Control,25,44,10/25/17,F,11/7/17,0.4,14,11/19/17,25
Control,25,45,10/25/17,F,11/8/17,0.3439,15,11/19/17,25
Control,25,46,10/25/17,M,11/8/17,0.403,15,11/21/17,27
Control,25,47,10/25/17,M,11/8/17,0.3551,15,11/19/17,25
Control,25,48,10/25/17,F,11/8/17,0.3491,15,11/17/17,23
Control,25,49,10/25/17,F,11/7/17,0.3274,14,11/19/17,25
Control,25,50,10/25/17,M,11/8/17,0.3614,15,11/20/17,26
Control,25,51,10/25/17,M,11/8/17,0.3545,15,11/19/17,25
Control,25,52,10/25/17,M,11/6/17,0.3978,13,11/19/17,25
Control,25,53,10/25/17,M,11/6/17,0.351,13,11/19/17,25
Control,25,54,10/25/17,F,11/6/17,0.4082,13,11/18/17,24
Control,25,55,10/25/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,25,56,10/25/17,M,11/6/17,0.3465,13,11/18/17,24
Control,25,57,10/25/17,NA,DEAD,DEAD,NA,NA,NA
Control,25,58,10/25/17,M,11/6/17,0.3684,13,11/19/17,25
Control,25,59,10/25/17,M,11/8/17,0.422,15,11/19/17,25
Control,25,60,10/25/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,25,61,10/25/17,F,11/8/17,0.353,15,DEAD,NA
Control,25,62,10/25/17,F,11/6/17,0.3248,13,11/18/17,24
Control,25,63,10/25/17,F,11/6/17,0.3483,13,11/17/17,23
Control,25,64,10/25/17,F,11/9/17,0.3406,16,11/19/17,25
Control,26,1,10/30/17,M,11/12/17,0.3394,14,11/22/17,23
Control,26,2,10/30/17,F,11/12/17,0.4213,14,11/22/17,23
Control,26,3,10/30/17,F,11/15/17,0.3055,17,DEAD,NA
Control,26,4,10/30/17,F,11/12/17,0.4161,14,11/22/17,23
Control,26,5,10/30/17,F,11/12/17,0.3844,14,11/21/17,22
Control,26,6,10/30/17,F,11/12/17,0.3785,14,11/21/17,22
Control,26,7,10/30/17,F,11/12/17,0.371,14,11/22/17,23
Control,26,8,10/30/17,F,11/12/17,0.4374,14,11/21/17,22
Control,26,9,10/30/17,F,11/13/17,0.4888,15,11/22/17,23
Control,26,10,10/30/17,M,11/12/17,0.381,14,11/22/17,23
Control,26,11,10/30/17,F,11/12/17,0.3741,14,11/22/17,23
Control,26,12,10/30/17,M,11/13/17,0.3886,15,11/22/17,23
Control,26,13,10/30/17,F,11/12/17,0.3796,14,11/21/17,22
Control,26,14,10/30/17,F,11/12/17,0.3511,14,11/22/17,23
Control,26,15,10/30/17,M,11/13/17,0.4125,15,11/24/17,25
Control,26,16,10/30/17,F,11/12/17,0.3933,14,11/22/17,23
Control,26,17,10/30/17,F,11/11/17,0.3728,13,11/22/17,23
Control,26,18,10/30/17,F,11/12/17,0.4367,14,11/22/17,23
Control,26,19,10/30/17,M,11/11/17,0.3779,13,11/23/17,24
Control,26,20,10/30/17,F,11/12/17,0.3628,14,11/21/17,22
Control,26,21,10/30/17,F,11/12/17,0.4367,14,11/22/17,23
Control,26,22,10/30/17,F,11/12/17,0.4142,14,11/22/17,23
Control,26,23,10/30/17,M,11/12/17,0.3262,14,11/22/17,23
Control,26,24,10/30/17,M,11/13/17,0.4428,15,11/22/17,23
Control,26,25,10/30/17,M,11/12/17,0.4445,14,11/23/17,24
Control,26,26,10/30/17,F,11/12/17,0.3608,14,11/21/17,22
Control,26,27,10/30/17,F,11/12/17,0.4061,14,11/21/17,22
Control,26,28,10/30/17,M,11/12/17,0.424,14,11/22/17,23
Control,26,29,10/30/17,M,11/13/17,0.2908,15,11/25/17,26
Control,26,30,10/30/17,M,11/13/17,0.3517,15,11/24/17,25
Control,26,31,10/30/17,F,11/12/17,0.3454,14,11/24/17,25
Control,26,32,10/30/17,M,11/12/17,0.4289,14,11/23/17,24
Control,26,33,10/30/17,F,11/13/17,0.3356,15,11/22/17,23
Control,26,34,10/30/17,F,11/13/17,0.3839,15,11/21/17,22
Control,26,35,10/30/17,M,11/12/17,0.3248,14,11/23/17,24
Control,26,36,10/30/17,F,11/12/17,0.3894,14,11/21/17,22
Control,26,37,10/30/17,M,11/13/17,0.3492,15,11/24/17,25
Control,26,38,10/30/17,M,11/12/17,0.3335,14,11/24/17,25
Control,26,39,10/30/17,F,11/12/17,0.397,14,11/22/17,23
Control,26,40,10/30/17,M,11/12/17,0.3453,14,11/22/17,23
Control,26,41,10/30/17,F,11/13/17,0.3406,15,11/22/17,23
Control,26,42,10/30/17,F,11/12/17,0.3589,14,11/21/17,22
Control,26,43,10/30/17,F,11/13/17,0.2915,15,11/21/17,22
Control,26,44,10/30/17,M,11/12/17,0.3735,14,11/23/17,24
Control,26,45,10/30/17,F,11/12/17,0.3857,14,11/24/17,25
Control,26,46,10/30/17,M,11/13/17,0.4096,15,11/24/17,25
Control,26,47,10/30/17,M,11/12/17,0.3551,14,11/22/17,23
Control,26,48,10/30/17,M,11/12/17,0.3275,14,11/23/17,24
Control,26,49,10/30/17,F,11/12/17,NA,14,11/20/17,21
Control,26,50,10/30/17,M,11/12/17,0.3533,14,11/23/17,24
Control,26,51,10/30/17,F,11/13/17,0.3268,15,11/22/17,23
Control,26,52,10/30/17,M,11/12/17,0.3081,14,11/24/17,25
Control,26,53,10/30/17,F,11/12/17,0.4195,14,11/22/17,23
Control,26,54,10/30/17,F,11/13/17,NA,15,11/20/17,21
Control,26,55,10/30/17,M,11/11/17,0.3715,13,11/22/17,23
Control,26,56,10/30/17,M,11/12/17,0.3359,14,11/23/17,24
Control,26,57,10/30/17,F,11/13/17,0.3354,15,11/21/17,22
Control,26,58,10/30/17,M,11/12/17,0.3716,14,11/22/17,23
Control,26,59,10/30/17,F,11/12/17,0.3824,14,11/21/17,22
Control,26,60,10/30/17,F,11/12/17,NA,14,11/20/17,21
Control,26,61,10/30/17,M,11/11/17,0.3423,13,11/22/17,23
Control,26,62,10/30/17,M,11/11/17,0.3624,13,11/22/17,23
Control,26,63,10/30/17,M,11/13/17,0.358,15,11/22/17,23
Control,26,64,10/30/17,M,11/12/17,0.3987,14,11/22/17,23
Control,27,1,11/13/17,F,11/24/17,0.4002,11,12/6/17,23
Control,27,2,11/13/17,F,11/24/17,0.4151,11,12/6/17,23
Control,27,3,11/13/17,M,11/25/17,0.3953,12,12/7/17,24
Control,27,4,11/13/17,F,11/25/17,0.3841,12,DEAD,DEAD
Control,27,5,11/13/17,F,11/24/17,0.4319,11,12/6/17,23
Control,27,6,11/13/17,F,11/25/17,0.3503,12,12/5/17,22
Control,27,7,11/13/17,M,11/24/17,0.3747,11,12/8/17,25
Control,27,8,11/13/17,M,11/25/17,0.3672,12,12/7/17,24
Control,27,9,11/13/17,M,11/25/17,0.3864,12,12/7/17,24
Control,27,10,11/13/17,M,11/25/17,0.4109,12,12/8/17,25
Control,27,11,11/13/17,F,11/25/17,0.386,12,12/6/17,23
Control,27,12,11/13/17,F,11/25/17,0.3844,12,12/7/17,24
Control,27,13,11/13/17,M,11/24/17,0.4362,11,12/8/17,25
Control,27,14,11/13/17,M,11/24/17,0.4227,11,12/7/17,24
Control,27,15,11/13/17,M,11/25/17,0.3944,12,12/6/17,23
Control,27,16,11/13/17,F,11/24/17,0.4112,11,12/7/17,24
Control,27,17,11/13/17,F,11/26/17,0.4071,13,12/6/17,23
Control,27,18,11/13/17,F,11/25/17,0.4122,12,12/6/17,23
Control,27,19,11/13/17,F,11/24/17,0.3985,11,12/5/17,22
Control,27,20,11/13/17,M,11/25/17,0.4211,12,12/7/17,24
Control,27,21,11/13/17,M,11/24/17,0.2747,11,DEAD,NA
Control,27,22,11/13/17,F,11/25/17,0.3777,12,12/6/17,23
Control,27,23,11/13/17,F,11/25/17,0.4222,12,12/6/17,23
Control,27,24,11/13/17,F,11/24/17,0.4106,11,12/5/17,22
Control,27,25,11/13/17,F,11/24/17,0.4137,11,12/6/17,23
Control,27,26,11/13/17,M,11/24/17,0.3755,11,12/5/17,22
Control,27,27,11/13/17,M,11/25/17,0.3788,12,12/6/17,23
Control,27,28,11/13/17,M,11/25/17,0.4001,12,12/7/17,24
Control,27,29,11/13/17,F,11/25/17,0.4146,12,12/6/17,23
Control,27,30,11/13/17,M,11/26/17,0.3986,13,12/7/17,24
Control,27,31,11/13/17,M,11/24/17,0.4088,11,12/7/17,24
Control,27,32,11/13/17,M,11/24/17,0.4103,11,12/7/17,24
Control,27,33,11/13/17,M,11/25/17,0.4187,12,12/7/17,24
Control,27,34,11/13/17,F,11/30/17,0.2726,17,12/13/17,30
Control,27,35,11/13/17,F,11/24/17,0.3741,11,12/6/17,23
Control,27,36,11/13/17,M,11/24/17,0.4259,11,12/7/17,24
Control,27,37,11/13/17,F,11/25/17,0.3514,12,12/6/17,23
Control,27,38,11/13/17,F,11/25/17,0.3719,12,12/6/17,23
Control,27,39,11/13/17,M,11/24/17,0.4164,11,12/7/17,24
Control,27,40,11/13/17,M,11/24/17,0.3786,11,12/7/17,24
Control,27,41,11/13/17,F,11/25/17,0.3399,12,12/7/17,24
Control,27,42,11/13/17,F,11/24/17,0.3944,11,12/7/17,24
Control,27,43,11/13/17,M,11/24/17,0.347,11,12/7/17,24
Control,27,44,11/13/17,M,11/25/17,0.4021,12,12/7/17,24
Control,27,45,11/13/17,F,11/26/17,0.3504,13,12/5/17,22
Control,27,46,11/13/17,M,11/26/17,0.3708,13,12/7/17,24
Control,27,47,11/13/17,M,11/25/17,0.429,12,12/8/17,25
Control,27,48,11/13/17,M,11/24/17,0.3581,11,12/7/17,24
Control,27,49,11/13/17,F,11/25/17,0.3764,12,12/6/17,23
Control,27,50,11/13/17,F,11/25/17,0.423,12,12/6/17,23
Control,27,51,11/13/17,M,11/25/17,0.3628,12,12/7/17,24
Control,27,52,11/13/17,M,11/25/17,0.4489,12,12/7/17,24
Control,27,53,11/13/17,F,12/1/17,0.3172,18,12/11/17,28
Control,27,54,11/13/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,27,55,11/13/17,M,11/28/17,0.39,15,12/6/17,23
Control,27,56,11/13/17,M,11/24/17,0.3785,11,12/7/17,24
Control,27,57,11/13/17,M,11/25/17,0.3803,12,12/7/17,24
Control,27,58,11/13/17,F,11/25/17,0.365,12,12/5/17,22
Control,27,59,11/13/17,F,11/25/17,0.3577,12,12/5/17,22
Control,27,60,11/13/17,F,11/26/17,0.334,13,12/5/17,22
Control,27,61,11/13/17,M,11/25/17,0.3765,12,12/7/17,24
Control,27,62,11/13/17,M,11/25/17,0.3465,12,12/6/17,23
Control,27,63,11/13/17,M,11/25/17,0.4064,12,12/7/17,24
Control,27,64,11/13/17,M,11/26/17,0.3899,13,12/7/17,24
Control,28,1,11/27/17,M,12/12/17,0.3698,15,NA,NA
Control,28,2,11/27/17,F,12/10/17,0.3505,13,12/22/17,25
Control,28,3,11/27/17,F,12/11/17,0.3453,14,12/22/17,25
Control,28,4,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,5,11/27/17,M,12/10/17,0.3722,13,NA,NA
Control,28,6,11/27/17,M,12/12/17,0.3709,15,NA,NA
Control,28,7,11/27/17,F,12/10/17,0.3344,13,12/22/17,25
Control,28,8,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,9,11/27/17,M,12/10/17,0.2751,13,NA,NA
Control,28,10,11/27/17,F,12/9/17,0.3387,12,12/21/17,24
Control,28,11,11/27/17,M,12/12/17,0.3417,15,DEAD,NA
Control,28,12,11/27/17,F,12/12/17,0.3315,15,NA,NA
Control,28,13,11/27/17,M,12/10/17,0.3397,13,NA,NA
Control,28,14,11/27/17,F,12/12/17,0.35,15,NA,NA
Control,28,15,11/27/17,F,12/11/17,0.2951,14,12/22/17,25
Control,28,16,11/27/17,M,12/11/17,0.3525,14,NA,NA
Control,28,17,11/27/17,M,12/11/17,0.3092,14,NA,NA
Control,28,18,11/27/17,M,12/10/17,0.3758,13,NA,NA
Control,28,19,11/27/17,M,12/12/17,0.3875,15,NA,NA
Control,28,20,11/27/17,F,12/12/17,0.37,15,NA,NA
Control,28,21,11/27/17,F,12/11/17,0.3337,14,12/22/17,25
Control,28,22,11/27/17,M,12/11/17,0.3288,14,NA,NA
Control,28,23,11/27/17,M,12/10/17,0.335,13,NA,NA
Control,28,24,11/27/17,F,12/11/17,0.3562,14,12/22/17,25
Control,28,25,11/27/17,M,12/9/17,0.3434,12,12/22/17,25
Control,28,26,11/27/17,F,12/10/17,0.371,13,12/22/17,25
Control,28,27,11/27/17,F,12/9/17,0.3351,12,12/21/17,24
Control,28,28,11/27/17,M,12/11/17,0.3902,14,NA,NA
Control,28,29,11/27/17,F,12/12/17,0.3871,15,NA,NA
Control,28,30,11/27/17,F,12/11/17,0.3824,14,12/22/17,25
Control,28,31,11/27/17,F,12/11/17,0.3613,14,12/22/17,25
Control,28,32,11/27/17,F,12/10/17,0.3059,13,12/21/17,24
Control,28,33,11/27/17,F,12/10/17,0.335,13,12/21/17,24
Control,28,34,11/27/17,F,12/12/17,0.3631,15,12/22/17,25
Control,28,35,11/27/17,M,12/10/17,0.3662,13,12/22/17,25
Control,28,36,11/27/17,M,12/11/17,0.3282,14,NA,NA
Control,28,37,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,38,11/27/17,F,12/9/17,0.3536,12,12/21/17,24
Control,28,39,11/27/17,M,12/11/17,0.3179,14,NA,NA
Control,28,40,11/27/17,M,12/12/17,0.3848,15,NA,NA
Control,28,41,11/27/17,M,12/12/17,0.4047,15,NA,NA
Control,28,42,11/27/17,F,12/12/17,0.4204,15,NA,NA
Control,28,43,11/27/17,F,12/10/17,0.3081,13,12/22/17,25
Control,28,44,11/27/17,F,12/11/17,0.3412,14,12/22/17,25
Control,28,45,11/27/17,M,12/12/17,0.3507,15,NA,NA
Control,28,46,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,47,11/27/17,M,12/10/17,0.3533,13,NA,NA
Control,28,48,11/27/17,F,12/11/17,0.3562,14,12/22/17,25
Control,28,49,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,50,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,51,11/27/17,F,12/10/17,0.3754,13,12/22/17,25
Control,28,52,11/27/17,M,12/11/17,0.3439,14,12/22/17,25
Control,28,53,11/27/17,F,12/10/17,0.3062,13,12/21/17,24
Control,28,54,11/27/17,F,12/11/17,0.3583,14,NA,NA
Control,28,55,11/27/17,M,12/10/17,0.3718,13,12/22/17,25
Control,28,56,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,57,11/27/17,M,12/9/17,0.3288,12,NA,NA
Control,28,58,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,59,11/27/17,M,12/9/17,0.3289,12,12/22/17,25
Control,28,60,11/27/17,M,12/11/17,0.3797,14,NA,NA
Control,28,61,11/27/17,M,12/12/17,0.3717,15,NA,NA
Control,28,62,11/27/17,M,12/10/17,0.3637,13,12/22/17,25
Control,28,63,11/27/17,M,12/13/17,0.3012,16,NA,NA
Control,28,64,11/27/17,F,12/10/17,0.3483,13,12/22/17,25
Control,28,65,11/27/17,M,12/10/17,0.3399,13,NA,NA
Control,28,66,11/27/17,F,12/13/17,0.3725,16,NA,NA
Control,28,67,11/27/17,M,12/12/17,0.401,15,NA,NA
Control,28,68,11/27/17,F,12/10/17,0.3478,13,12/22/17,25
Control,28,69,11/27/17,M,12/12/17,0.3597,15,NA,NA
Control,28,70,11/27/17,F,12/10/17,0.3339,13,12/22/17,25
Control,28,71,11/27/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,28,72,11/27/17,F,12/11/17,0.3182,14,12/22/17,25
Control,28,73,11/27/17,F,12/12/17,0.373,15,NA,NA
Control,29,1,12/4/17,M,12/16/17,0.4153,12,NA,NA
Control,29,2,12/4/17,F,12/16/17,0.3651,12,NA,NA
Control,29,3,12/4/17,F,12/17/17,0.4095,13,NA,NA
Control,29,4,12/4/17,M,12/17/17,0.3837,13,NA,NA
Control,29,5,12/4/17,M,12/16/17,0.3826,12,NA,NA
Control,29,6,12/4/17,F,12/17/17,0.3494,13,NA,NA
Control,29,7,12/4/17,F,12/17/17,0.3827,13,NA,NA
Control,29,8,12/4/17,M,12/16/17,0.3424,12,NA,NA
Control,29,9,12/4/17,F,12/16/17,0.3682,12,NA,NA
Control,29,10,12/4/17,M,12/17/17,0.4157,13,NA,NA
Control,29,11,12/4/17,F,12/17/17,0.3886,13,NA,NA
Control,29,12,12/4/17,F,12/17/17,0.3392,13,NA,NA
Control,29,13,12/4/17,M,12/16/17,0.3636,12,NA,NA
Control,29,14,12/4/17,F,12/20/17,0.2867,16,NA,NA
Control,29,15,12/4/17,M,12/17/17,0.3719,13,NA,NA
Control,29,16,12/4/17,F,12/16/17,0.3512,12,NA,NA
Control,29,17,12/4/17,F,12/17/17,0.398,13,NA,NA
Control,29,18,12/4/17,F,12/16/17,0.3456,12,NA,NA
Control,29,19,12/4/17,F,12/17/17,0.3911,13,NA,NA
Control,29,20,12/4/17,F,12/16/17,0.3402,12,NA,NA
Control,29,21,12/4/17,M,12/16/17,0.3142,12,NA,NA
Control,29,22,12/4/17,F,12/17/17,0.3898,13,NA,NA
Control,29,23,12/4/17,F,12/17/17,0.3735,13,NA,NA
Control,29,24,12/4/17,F,12/16/17,0.3639,12,NA,NA
Control,29,25,12/4/17,F,12/16/17,0.3331,12,NA,NA
Control,29,26,12/4/17,M,12/16/17,0.3238,12,NA,NA
Control,29,27,12/4/17,F,12/16/17,0.3361,12,NA,NA
Control,29,28,12/4/17,M,12/20/17,0.3497,16,NA,NA
Control,29,29,12/4/17,F,12/17/17,0.3307,13,NA,NA
Control,29,30,12/4/17,M,12/17/17,0.3735,13,NA,NA
Control,29,31,12/4/17,F,12/16/17,0.3059,12,NA,NA
Control,29,32,12/4/17,F,12/16/17,0.3506,12,NA,NA
Control,29,33,12/4/17,F,12/16/17,0.3965,12,NA,NA
Control,29,34,12/4/17,F,12/16/17,0.3118,12,NA,NA
Control,29,35,12/4/17,F,12/17/17,0.3837,13,NA,NA
Control,29,36,12/4/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,29,37,12/4/17,F,12/16/17,0.3513,12,NA,NA
Control,29,38,12/4/17,F,12/17/17,0.3691,13,NA,NA
Control,29,39,12/4/17,M,12/17/17,0.3358,13,NA,NA
Control,29,40,12/4/17,M,12/16/17,0.3319,12,NA,NA
Control,29,41,12/4/17,M,12/20/17,0.3251,16,NA,NA
Control,29,42,12/4/17,F,12/16/17,0.3332,12,NA,NA
Control,29,43,12/4/17,M,12/16/17,0.3451,12,NA,NA
Control,29,44,12/4/17,M,12/16/17,0.3989,12,NA,NA
Control,29,45,12/4/17,F,12/16/17,0.3332,12,NA,NA
Control,29,46,12/4/17,F,12/16/17,0.3873,12,NA,NA
Control,29,47,12/4/17,F,12/18/17,0.3882,14,NA,NA
Control,29,48,12/4/17,F,12/19/17,0.4116,15,NA,NA
Control,29,49,12/4/17,M,12/16/17,0.3907,12,NA,NA
Control,29,50,12/4/17,M,12/16/17,0.3656,12,NA,NA
Control,29,51,12/4/17,M,12/16/17,0.3187,12,NA,NA
Control,29,52,12/4/17,F,12/17/17,0.3966,13,NA,NA
Control,29,53,12/4/17,F,12/17/17,0.364,13,NA,NA
Control,29,54,12/4/17,M,12/16/17,0.3807,12,NA,NA
Control,29,55,12/4/17,F,12/16/17,0.3671,12,NA,NA
Control,29,56,12/4/17,F,12/17/17,0.3697,13,NA,NA
Control,29,57,12/4/17,M,12/16/17,0.3245,12,NA,NA
Control,29,58,12/4/17,M,12/16/17,0.3708,12,NA,NA
Control,29,59,12/4/17,F,12/16/17,0.313,12,NA,NA
Control,29,60,12/4/17,M,12/16/17,0.3074,12,NA,NA
Control,29,61,12/4/17,F,12/16/17,0.3163,12,NA,NA
Control,29,62,12/4/17,M,12/17/17,0.4186,13,NA,NA
Control,29,63,12/4/17,F,12/18/17,0.4099,14,NA,NA
Control,29,64,12/4/17,M,12/16/17,0.3454,12,NA,NA
Control,30,1,12/1/17,NA,12/16/17,0.3899,15,DEAD,NA
Control,30,2,12/1/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,30,3,12/1/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,30,4,12/1/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,30,5,12/1/17,F,12/14/17,0.354,13,NA,NA
Control,30,6,12/1/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,30,7,12/1/17,DEAD,DEAD,DEAD,NA,DEAD,NA
Control,31,1,12/10/17,F,NA,0.3638,NA,1/11/18,32
Control,31,2,12/10/17,F,NA,0.3943,NA,1/11/18,32
Control,31,3,12/10/17,F,NA,0.4079,NA,1/12/18,33
Control,31,4,12/10/17,F,NA,0.4416,NA,1/12/18,33
Control,31,5,12/10/17,F,NA,0.3935,NA,1/13/18,34
Control,31,6,12/10/17,M,NA,0.326,NA,1/11/18,32
Control,31,7,12/10/17,F,NA,0.36,NA,1/11/18,32
Control,31,8,12/10/17,F,NA,0.3644,NA,1/12/18,33
Control,31,9,12/10/17,M,NA,0.3858,NA,1/12/18,33
Control,31,10,12/10/17,M,NA,0.3962,NA,1/13/18,34
Control,31,11,12/10/17,F,NA,0.4377,NA,1/11/18,32
Control,31,12,12/10/17,M,NA,0.3822,NA,1/11/18,32
Control,31,13,12/10/17,M,NA,0.3379,NA,1/12/18,33
Control,31,14,12/10/17,F,NA,0.3704,NA,1/12/18,33
Control,31,15,12/10/17,F,NA,0.3593,NA,1/13/18,34
Control,31,16,12/10/17,F,NA,0.4421,NA,1/11/18,32
Control,31,17,12/10/17,M,NA,0.3599,NA,1/11/18,32
Control,31,18,12/10/17,F,NA,0.4223,NA,1/12/18,33
Control,31,19,12/10/17,M,NA,0.4267,NA,1/12/18,33
Control,31,20,12/10/17,F,NA,0.3301,NA,1/13/18,34
Control,31,21,12/10/17,F,NA,0.3542,NA,1/11/18,32
Control,31,22,12/10/17,F,NA,0.4128,NA,1/11/18,32
Control,31,23,12/10/17,F,NA,0.3973,NA,1/12/18,33
Control,31,24,12/10/17,M,NA,0.3786,NA,1/12/18,33
Control,31,25,12/10/17,F,NA,0.3639,NA,1/13/18,34
Control,31,26,12/10/17,F,NA,0.3659,NA,1/11/18,32
Control,31,27,12/10/17,M,NA,0.3618,NA,1/11/18,32
Control,31,28,12/10/17,M,NA,0.3838,NA,1/12/18,33
Control,31,29,12/10/17,F,NA,0.4073,NA,1/12/18,33
Control,31,30,12/10/17,F,NA,0.3802,NA,1/13/18,34
Control,31,31,12/10/17,M,NA,0.339,NA,1/11/18,32
Control,31,32,12/10/17,M,NA,0.383,NA,1/11/18,32
Control,31,33,12/11/17,M,NA,0.413,NA,1/12/18,32
Control,31,34,12/11/17,M,NA,0.4459,NA,1/12/18,32
Control,31,35,12/11/17,M,NA,0.3357,NA,1/13/18,33
Control,31,36,12/11/17,F,NA,0.3951,NA,1/14/18,34
Control,31,37,12/11/17,F,NA,0.3528,NA,1/12/18,32
Control,31,38,12/11/17,F,NA,0.329,NA,1/13/18,33
Control,31,39,12/11/17,M,NA,0.4052,NA,1/13/18,33
Control,31,40,12/11/17,F,NA,0.4606,NA,1/14/18,34
Control,31,41,12/11/17,F,NA,0.3639,NA,1/12/18,32
Control,31,42,12/11/17,M,NA,0.4647,NA,1/13/18,33
Control,31,43,12/11/17,M,NA,0.3423,NA,1/13/18,33
Control,31,44,12/11/17,F,NA,0.3155,NA,1/14/18,34
Control,31,45,12/11/17,F,NA,0.4578,NA,1/12/18,32
Control,31,46,12/11/17,F,NA,0.4149,NA,1/13/18,33
Control,31,47,12/11/17,F,NA,0.3506,NA,1/13/18,33
Control,31,48,12/11/17,F,NA,0.35,NA,1/14/18,34
Control,31,49,12/11/17,F,NA,0.3588,NA,1/12/18,32
Control,31,50,12/11/17,M,NA,0.3522,NA,1/13/18,33
Control,31,51,12/11/17,M,NA,0.4316,NA,1/13/18,33
Control,31,52,12/11/17,F,NA,0.3543,NA,1/14/18,34
Control,31,53,12/11/17,F,NA,0.4315,NA,1/12/18,32
Control,31,54,12/11/17,M,NA,0.3287,NA,1/13/18,33
Control,31,55,12/11/17,M,NA,0.3475,NA,1/13/18,33
Control,31,56,12/11/17,M,NA,0.3471,NA,1/14/18,34
Control,31,57,12/11/17,F,NA,0.3708,NA,1/12/18,32
Control,31,58,12/11/17,M,NA,0.3747,NA,1/12/18,32
Control,31,59,12/11/17,F,NA,0.3971,NA,1/13/18,33
Control,31,60,12/11/17,M,NA,0.3672,NA,1/13/18,33
Control,31,61,12/11/17,M,NA,0.3715,NA,1/14/18,34
Control,31,62,12/11/17,M,NA,0.3854,NA,1/12/18,32
Control,31,63,12/11/17,F,NA,NA,NA,1/13/18,33
Control,31,64,12/11/17,M,NA,0.3776,NA,1/13/18,33
Control,32,1,12/15/17,NA,NA,NA,NA,1/16/18,32
Control,32,2,12/15/17,NA,NA,NA,NA,DEAD,NA
Control,32,3,12/15/17,NA,NA,NA,NA,1/16/18,32
Control,32,4,12/15/17,NA,NA,NA,NA,1/16/18,32
Control,32,5,12/15/17,NA,NA,NA,NA,1/17/18,33
Control,32,6,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,7,12/15/17,NA,NA,NA,NA,1/12/18,28
Control,32,8,12/15/17,NA,NA,NA,NA,1/17/18,33
Control,32,9,12/15/17,NA,NA,NA,NA,1/15/18,31
Control,32,10,12/15/17,NA,NA,NA,NA,1/15/18,31
Control,32,11,12/15/17,NA,NA,NA,NA,1/12/18,28
Control,32,12,12/15/17,NA,NA,NA,NA,1/17/18,33
Control,32,13,12/15/17,NA,NA,NA,NA,1/17/18,33
Control,32,14,12/15/17,NA,NA,NA,NA,1/14/18,30
Control,32,15,12/15/17,NA,NA,NA,NA,1/16/18,32
Control,32,16,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,17,12/15/17,NA,NA,NA,NA,DEAD,NA
Control,32,18,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,19,12/15/17,NA,NA,NA,NA,1/14/18,30
Control,32,20,12/15/17,NA,NA,NA,NA,1/14/18,30
Control,32,21,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,22,12/15/17,NA,NA,NA,NA,1/14/18,30
Control,32,23,12/15/17,NA,NA,NA,NA,1/14/18,30
Control,32,24,12/15/17,NA,NA,NA,NA,1/14/18,30
Control,32,25,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,26,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,27,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,28,12/15/17,NA,NA,NA,NA,1/12/18,28
Control,32,29,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,30,12/15/17,NA,NA,NA,NA,1/13/18,29
Control,32,31,12/15/17,NA,NA,NA,NA,1/12/18,28
Control,32,32,12/15/17,NA,NA,NA,NA,1/12/18,28
Control,32,33,12/15/17,NA,NA,NA,NA,DEAD,NA
Control,32,34,12/15/17,NA,NA,NA,NA,1/12/18,28
Control,32,35,12/15/17,NA,NA,NA,NA,DEAD,NA
Control,32,36,12/15/17,NA,NA,NA,NA,1/12/18,28
